ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
9200A7562AE1EF2D,classic_bike,2023-01-03 17:48:44,2023-01-03 17:54:28,Market St & Henry St,5270.09,Rivington St & Chrystie St,5453.01,40.713193178,-73.99445653,40.72110063,-73.9919254,member
25B8C501871BF959,classic_bike,2023-01-20 17:33:40,2023-01-20 17:40:10,6 Ave & W 45 St,6593.15,Central Park S & 6 Ave,6876.04,40.756951,-73.982631,40.76590936,-73.97634151,member
A048E0268657C696,classic_bike,2023-01-12 20:40:34,2023-01-12 21:08:48,W 47 St & 9 Ave,6786.02,E 5 St & Ave A,5626.06,40.761300683,-73.989812613,40.72479007746337,-73.98430064320564,member
12ECFBC7691241C8,classic_bike,2023-01-13 17:36:30,2023-01-13 17:43:05,6 Ave & W 45 St,6593.15,Central Park S & 6 Ave,6876.04,40.756951,-73.982631,40.76590936,-73.97634151,member
1955FE2FE2F01C24,classic_bike,2023-01-12 16:55:04,2023-01-12 16:59:31,Market St & Henry St,5270.09,Rivington St & Chrystie St,5453.01,40.71310702305908,-73.99446353316307,40.72110063,-73.9919254,member
311826E93DA12DC3,classic_bike,2023-01-23 15:25:38,2023-01-23 15:35:21,Walker St & Baxter St,5351.07,E 5 St & Ave A,5626.06,40.717411,-73.999573,40.72479007746337,-73.98430064320564,member
B07FBEF170E4D9D8,classic_bike,2023-01-07 11:46:59,2023-01-07 11:51:37,Catherine St & Monroe St,5128.04,Leonard St & Church St,5359.11,40.710989833,-73.996848226,40.717571,-74.005549,member
668DD0A213886BC1,classic_bike,2023-01-17 13:11:19,2023-01-17 13:21:55,E 53 St & Madison Ave,6659.03,11 Ave & W 59 St,7059.01,40.759897947,-73.974223971,40.77149671054441,-73.99046033620834,member
9DC3577944BBAEF5,classic_bike,2023-01-13 21:10:43,2023-01-13 21:17:43,10 Ave & W 28 St,6459.04,8 Ave & W 16 St,6072.11,40.75066386,-74.00176802,40.740983,-74.001702,member
FA660D406543D29A,classic_bike,2023-01-28 03:13:56,2023-01-28 03:22:54,10 Ave & W 28 St,6459.04,8 Ave & W 16 St,6072.11,40.75066386,-74.00176802,40.740983,-74.001702,member
AA269476CEC8D664,classic_bike,2023-01-05 06:37:54,2023-01-05 06:52:47,Willoughby Ave & Walworth St,4634.02,Rivington St & Chrystie St,5453.01,40.693193436,-73.953897834,40.72110063,-73.9919254,member
F4DF1100CFD37C5D,classic_bike,2023-01-27 21:55:49,2023-01-27 22:03:54,10 Ave & W 28 St,6459.04,8 Ave & W 16 St,6072.11,40.75066386,-74.00176802,40.740983,-74.001702,member
A29575A9BAF7C9B6,classic_bike,2023-01-28 11:06:34,2023-01-28 11:14:04,S 5 Pl & S 5 St,5125.03,Rivington St & Chrystie St,5453.01,40.710394382,-73.960841656,40.72110063,-73.9919254,member
C7E4A289090C606F,classic_bike,2023-01-21 09:37:58,2023-01-21 09:49:20,S 5 Pl & S 5 St,5125.03,Bialystoker Pl & Delancey St,5335.03,40.710451,-73.960876,40.71622644,-73.98261206,member
BB9DFE921932B753,classic_bike,2023-01-12 14:11:42,2023-01-12 14:20:55,7 Ave S & Bleecker St,5805.07,Broadway & E 21 St,6098.10,40.73213896287381,-74.00363802909851,40.73988840858996,-73.98958593606949,member
C37B90B601DF911D,classic_bike,2023-01-03 21:12:15,2023-01-03 21:18:37,West St & Chambers St,5329.03,Leonard St & Church St,5359.11,40.71754834,-74.01322069,40.717571,-74.005549,member
D512BE54CD79F94E,classic_bike,2023-01-17 12:56:10,2023-01-17 13:03:04,28 St & 36 Ave,6614.01,31 St & Thomson Ave,6227.02,40.757212281,-73.932760239,40.74469738,-73.93540375,member
4EE7BBFAF097166E,classic_bike,2023-01-08 14:26:03,2023-01-08 14:40:32,S 5 Pl & S 5 St,5125.03,Bialystoker Pl & Delancey St,5335.03,40.710451,-73.960876,40.71622644,-73.98261206,casual
D41213F2396E499F,classic_bike,2023-01-12 08:54:49,2023-01-12 09:01:49,3 Ave & E 172 St,8205.05,Tiebout Ave & E Fordham Road,8546.06,40.839548469,-73.900269032,40.861915,-73.894831,member
252A55EF1B9CAC83,electric_bike,2023-01-11 07:43:04,2023-01-11 08:04:16,Clinton Ave & Myrtle Ave,4651.02,Morgan Ave & Lombardy St,5503.01,40.693261,-73.968896,40.72226,-73.93889,member
5C8CAF4AF5BE730E,classic_bike,2023-01-08 17:05:35,2023-01-08 17:12:20,7 Ave S & Bleecker St,5805.07,8 Ave & W 16 St,6072.11,40.73213896287381,-74.00363802909851,40.740983,-74.001702,member
BA0F600485610BC9,classic_bike,2023-01-21 15:06:16,2023-01-21 15:21:12,10 Ave & W 28 St,6459.04,Broadway & E 21 St,6098.10,40.75066386,-74.00176802,40.73988840858996,-73.98958593606949,member
9460ED8934EB3ED2,classic_bike,2023-01-10 16:36:53,2023-01-10 16:48:45,Wythe Ave & Metropolitan Ave,5348.02,Graham Ave & Grand St,5178.06,40.716887,-73.963198,40.711863,-73.944024,member
035B892323735851,electric_bike,2023-01-13 07:06:36,2023-01-13 07:13:20,Clinton Ave & Myrtle Ave,4651.02,3 Ave & Schermerhorn St,4437.01,40.693261,-73.968896,40.68683208,-73.9796772,member
C5D1AF75CEEA03D2,classic_bike,2023-01-22 20:50:12,2023-01-22 21:01:38,Wythe Ave & Metropolitan Ave,5348.02,E 5 St & Ave A,5626.06,40.716987371,-73.963073611,40.72479007746337,-73.98430064320564,member
67470BB6AF1F8343,classic_bike,2023-01-09 13:05:24,2023-01-09 13:14:33,West St & Chambers St,5329.03,Bialystoker Pl & Delancey St,5335.03,40.717823625,-74.013080955,40.71622644,-73.98261206,member
A172DB22D987E956,electric_bike,2023-01-13 09:26:46,2023-01-13 09:37:54,28 Ave & 35 St,6951.03,Skillman Ave & 43 Ave,6300.04,40.7671,-73.9169858,40.74653761978055,-73.93215849995613,member
A79738D875CFE630,classic_bike,2023-01-21 16:51:55,2023-01-21 16:55:50,Division Ave & Hooper St,5045.05,Graham Ave & Grand St,5178.06,40.706972837,-73.954362512,40.711863,-73.944024,member
5B93ABD77880B362,classic_bike,2023-01-20 18:44:21,2023-01-20 19:03:57,Clinton Ave & Myrtle Ave,4651.02,Rivington St & Chrystie St,5453.01,40.693223119,-73.968812943,40.72110063,-73.9919254,member
F4DD78E2D511C0A4,classic_bike,2023-01-04 10:31:36,2023-01-04 10:40:53,E 60 St & York Ave,6682.08,E 33 St & 1 Ave,6197.08,40.759002328,-73.958993793,40.74322681432173,-73.97449783980846,casual
